Функция |А0+A1*z+A2*z^2+A3*z^3|^2
A0 = Д + П*i = 5 + 17i
А1 = И + А*i = 10 + i
А2 = М + В*i = 14 + 3i
А3 = Л*i = 13i
Нажмите цифру для одномерной минимизации:
1.Метод покоординатного спуска
2.Метод градиентного спуска с дроблением шага
3.Метод градиентного спуска с постоянным шагом
4.Метод наискорейшего градиентного спуска
5.Метод градиентного спуска с заранее заданным шагом
2
метод градиентного спуска с дроблением шага
x=0,y=0,F(x,y)=314
x=0,436993216746019,y=1,03343198613846,F(x,y)=1,073630081419E-10
x=0,436993272857349,y=1,03343248913597,F(x,y)=8,92018054012893E-11
x=0,436993221711623,y=1,03343203065046,F(x,y)=7,41129116478507E-11
x=0,43699326833139,y=1,03343244856306,F(x,y)=6,15762108179265E-11
x=0,436993225837249,y=1,03343206763299,F(x,y)=5,11603009494119E-11
x=0,436993264571009,y=1,03343241485328,F(x,y)=4,25061986433283E-11
x=0,436993229264989,y=1,03343209835972,F(x,y)=3,53160654332987E-11
x=0,436993261446707,y=1,0334323868457,F(x,y)=2,93421252040345E-11
x=0,436993232112899,y=1,03343212388884,F(x,y)=2,43787559576429E-11
x=0,436993258850891,y=1,03343236357576,F(x,y)=2,02549351183156E-11
x=0,436993234479062,y=1,03343214509956,F(x,y)=1,68287078967926E-11
x=0,436993256694168,y=1,03343234424207,F(x,y)=1,39820271932419E-11
x=0,436993236444972,y=1,03343216272236,F(x,y)=1,16168935849773E-11
x=0,436993254902264,y=1,03343232817878,F(x,y)=9,65182472476671E-12
x=0,436993238078333,y=1,03343217736417,F(x,y)=8,01916693830925E-12
x=0,436993253413468,y=1,03343231483268,F(x,y)=6,66267613691199E-12
x=0,4369932394354,y=1,03343218952923,F(x,y)=5,53564839165605E-12
x=0,436993252176508,y=1,03343230374416,F(x,y)=4,59926016430062E-12
x=0,436993240562911,y=1,0334321996365,F(x,y)=3,82127016063477E-12
x=0,436993251148787,y=1,03343229453132,F(x,y)=3,1748795529185E-12
x=0,436993241499695,y=1,03343220803406,F(x,y)=2,63783119112759E-12
x=0,436993250294909,y=1,03343228687688,F(x,y)=2,19162641462772E-12
x=0,436993242278017,y=1,03343221501114,F(x,y)=1,8209006507478E-12
x=0,43699324958547,y=1,03343228051724,F(x,y)=1,51288458673683E-12
x=0,43699324292468,y=1,03343222080799,F(x,y)=1,2569717256102E-12
x=0,436993248996035,y=1,03343227523336,F(x,y)=1,0443475918163E-12
x=0,436993243461956,y=1,03343222562428,F(x,y)=8,67690339703403E-13
x=0,436993248506307,y=1,03343227084329,F(x,y)=7,20915447157217E-13
x=0,436993243908349,y=1,03343222962586,F(x,y)=5,98968539337788E-13
x=0,436993248099419,y=1,03343226719582,F(x,y)=4,97649528985681E-13
x=0,436993244279232,y=1,03343223295056,F(x,y)=4,13469301278295E-13
x=0,436993247761358,y=1,03343226416534,F(x,y)=3,43528571733956E-13
x=0,436993244587378,y=1,03343223571286,F(x,y)=2,85418768280871E-13
x=0,436993247480482,y=1,03343226164748,F(x,y)=2,37138531618108E-13
x=0,436993244843399,y=1,0334322380079,F(x,y)=1,97025207061517E-13
x=0,436993247247118,y=1,03343225955553,F(x,y)=1,63697254810921E-13
x=0,436993245056112,y=1,03343223991473,F(x,y)=1,36006939926865E-13
x=0,436993247053229,y=1,03343225781745,F(x,y)=1,1300058082578E-13
x=0,436993245232844,y=1,033432241499,F(x,y)=9,38858878751258E-14
x=0,436993246892137,y=1,03343225637338,F(x,y)=7,80045510640568E-14
x=0,43699324537968,y=1,03343224281528,F(x,y)=6,48096394498111E-14
x=0,436993246758294,y=1,03343225517358,F(x,y)=5,38467160922325E-14
x=0,436993245501679,y=1,03343224390891,F(x,y)=4,47382359315478E-14
x=0,436993246647092,y=1,03343225417673,F(x,y)=3,71705040089981E-14
x=0,43699324560304,y=1,03343224481755,F(x,y)=3,08828998193845E-14
x=0,436993246554701,y=1,0334322533485,F(x,y)=2,56588810924333E-14
x=0,436993245687256,y=1,03343224557248,F(x,y)=2,13185323494869E-14
x=0,436993246477937,y=1,03343225266037,F(x,y)=1,77123793517912E-14
x=0,436993245757226,y=1,03343224619971,F(x,y)=1,47162306045188E-14
x=0,436993246414159,y=1,03343225208865,F(x,y)=1,22268949921692E-14
x=0,43699324581536,y=1,03343224672084,F(x,y)=1,01586455314705E-14
x=0,43699324636117,y=1,03343225161363,F(x,y)=8,44025182051472E-15
x=0,436993245863661,y=1,03343224715382,F(x,y)=7,01253519954223E-15
x=0,436993246317143,y=1,03343225121897,F(x,y)=5,82632357760992E-15
x=0,436993245903791,y=1,03343224751356,F(x,y)=4,84076715707368E-15
x=0,436993246280564,y=1,03343225089106,F(x,y)=4,02192316850942E-15
x=0,436993245937133,y=1,03343224781245,F(x,y)=3,34159165943033E-15
x=0,436993246250173,y=1,03343225061863,F(x,y)=2,77634259894703E-15
x=0,436993245964835,y=1,03343224806078,F(x,y)=2,30670792873648E-15
x=0,436993246224923,y=1,03343225039227,F(x,y)=1,91651459356833E-15
x=0,436993245987851,y=1,0334322482671,F(x,y)=1,59232527188628E-15
x=0,436993246203943,y=1,03343225020421,F(x,y)=1,32297385693696E-15
x=0,436993246006974,y=1,03343224843852,F(x,y)=1,0991853718256E-15
x=0,436993246186513,y=1,03343225004796,F(x,y)=9,1325191470629E-16
x=0,436993246022862,y=1,03343224858095,F(x,y)=7,5877017254367E-16
x=0,436993246172031,y=1,03343224991814,F(x,y)=6,30419648097133E-16
x=0,436993246036062,y=1,03343224869928,F(x,y)=5,23780660387361E-16
x=0,436993246159998,y=1,03343224981028,F(x,y)=4,35179915685378E-16
x=0,43699324604703,y=1,03343224879759,F(x,y)=3,61566612053505E-16
x=0,436993246150001,y=1,03343224972066,F(x,y)=3,00405516297995E-16
x=0,436993246056142,y=1,03343224887928,F(x,y)=2,49590242182456E-16
x=0,436993246141696,y=1,0334322496462,F(x,y)=2,07370706150079E-16
x=0,436993246063713,y=1,03343224894715,F(x,y)=1,7229265980622E-16
x=0,436993246134795,y=1,03343224958434,F(x,y)=1,43148474093948E-16
Минимум достигается в точке:
x=0,436993246134795,y=1,03343224958434,F(x,y)=1,43148474093948E-16
